r_l_VM,Time
0.249093934,879.3363545
0.217325313,879.7295677
0.163710808,880.1227808
0.098573079,880.5159939
0.040225922,880.9092071
-4.17E-05,881.3024202
-0.023175595,881.6956334
-0.041874249,882.0888465
-0.067746604,882.4820597
-0.102510721,882.8752728
-0.140904604,883.2684859
-0.168335003,883.6616991
-0.162123249,884.0549122
-0.110010142,884.4481254
-0.015361301,884.8413385
0.116313599,885.2345516
0.278606793,885.6277648
0.460748655,886.0209779
0.644615685,886.4141911
0.804767881,886.8074042
0.912977046,887.2006173
0.952890425,887.5938305
0.924882138,887.9870436
0.84063578,888.3802568
0.722348718,888.7734699
0.604570975,889.1666831
0.503395225,889.5598962
0.424082288,889.9531093
0.370129105,890.3463225
0.342541703,890.7395356
0.330770857,891.1327488
0.318390381,891.5259619
0.296101163,891.919175
0.261943524,892.3123882
0.21778112,892.7056013
0.166828171,893.0988145
0.111931972,893.4920276
0.053989397,893.8852407
-0.00843209,894.2784539
-0.081630076,894.671667
-0.179384256,895.0648802
-0.305735434,895.4580933
-0.454983417,895.8513065
-0.613464849,896.2445196
-0.752806729,896.6377327
-0.849005322,897.0309459
-0.907328993,897.424159
-0.933426789,897.8173722
-0.932703109,898.2105853
-0.918689818,898.6037984
-0.91134975,898.9970116
-0.912003675,899.3902247
-0.912844929,899.7834379
-0.913873268,900.176651
-0.919361661,900.5698641
-0.930833203,900.9630773
-0.942876719,901.3562904
-0.945551599,901.7495036
-0.92664269,902.1427167
-0.874778837,902.5359299
-0.79704087,902.929143
-0.712919901,903.3223561
-0.63297551,903.7155693
-0.555502516,904.1087824
-0.469770783,904.5019956
-0.369545638,904.8952087
-0.25517025,905.2884218
-0.12928141,905.681635
0.006128775,906.0748481
0.150207122,906.4680613
0.297692983,906.8612744
0.434267486,907.2544875
0.535777917,907.6477007
0.590931707,908.0409138
0.611944626,908.434127
0.616149954,908.8273401
0.616916133,909.2205533
0.621387204,909.6137664
0.631893587,910.0069795
0.647497514,910.4001927
0.661906286,910.7934058
0.675294982,911.186619
0.698507184,911.5798321
0.73059877,911.9730452
0.760208278,912.3662584
0.774000767,912.7594715
0.762000207,913.1526847
0.714091526,913.5458978
0.623503871,913.9391109
0.505032325,914.3323241
0.368405429,914.7255372
0.215319315,915.1187504
0.058052017,915.5119635
-0.07951296,915.9051767
-0.175410121,916.2983898
-0.224227736,916.6916029
-0.228245336,917.0848161
-0.189940656,917.4780292
-0.111123644,917.8712424
0.006566045,918.2644555
0.158847796,918.6576686
0.337617597,919.0508818
0.526205084,919.4440949
0.695750144,919.8373081
0.828712324,920.2305212
0.921469875,920.6237343
0.971640146,921.0169475
0.979088595,921.4101606
0.957931966,921.8033738
0.937156576,922.1965869
0.923480982,922.5898001
0.906379226,922.9830132
0.876104264,923.3762263
0.82787984,923.7694395
0.759645701,924.1626526
0.669687357,924.5558658
0.55654941,924.9490789
0.419154172,925.342292
0.256467107,925.7355052
0.075187874,926.1287183
-0.103808216,926.5219315
-0.258506184,926.9151446
-0.373009383,927.3083577
-0.436092938,927.7015709
-0.448087185,928.094784
-0.43173922,928.4879972
-0.404001831,928.8812103
-0.372151209,929.2744235
-0.334103691,929.6676366
-0.277501444,930.0608497
-0.197433081,930.4540629
-0.101798091,930.847276
0.001491357,931.2404892
0.108067691,931.6337023
0.215790034,932.0269154
0.32266787,932.4201286
0.419501361,932.8133417
0.489379533,933.2065549
0.517750645,933.599768
0.502151218,933.9929811
0.488917684,934.3861943
0.500478022,934.7794074
0.534012393,935.1726206
0.580427799,935.5658337
0.621286655,935.9590469
0.638639444,936.35226
0.629092605,936.7454731
0.584787847,937.1386863
0.50951265,937.5318994
0.420482254,937.9251126
0.334598194,938.3183257
0.263585156,938.7115388
0.215655539,939.104752
0.195800404,939.4979651
0.205066452,939.8911783
0.235570223,940.2843914
0.263132189,940.6776045
0.259684549,941.0708177
0.213094155,941.4640308
0.133157262,941.857244
0.061522979,942.2504571
0.013041705,942.6436703
-0.00572943,943.0368834
0.009938137,943.4300965
0.057667168,943.8233097
0.126250235,944.2165228
0.194468464,944.609736
0.246538965,945.0029491
0.288743639,945.3961622
0.337269457,945.7893754
0.407301166,946.1825885
0.499544426,946.5758017
0.597340338,946.9690148
0.692537671,947.3622279
0.784397728,947.7554411
0.864794954,948.1486542
0.919443619,948.5418674
0.939635811,948.9350805
0.928520539,949.3282937
0.897830817,949.7215068
0.866872575,950.1147199
0.851207184,950.5079331
0.8464889,950.9011462
0.841068065,951.2943594
0.834742502,951.6875725
0.831224899,952.0807856
0.83123753,952.4739988
0.835051104,952.8672119
0.842247725,953.2604251
0.849611444,953.6536382
0.850485048,954.0468513
0.838648595,954.4400645
0.812879511,954.8332776
0.783621712,955.2264908
0.759676454,955.6197039
0.745839696,956.0129171
0.748449376,956.4061302
0.766864959,956.7993433
0.794564254,957.1925565
0.821557224,957.5857696
0.82839782,957.9789828
0.796638661,958.3721959
0.721606322,958.765409
0.610500697,959.1586222
0.47752157,959.5518353
0.333199646,959.9450485
0.194138345,960.3382616
0.065119728,960.7314747
-0.064301011,961.1246879
-0.197623765,961.517901
-0.331131182,961.9111142
-0.456958896,962.3043273
-0.569484433,962.6975405
-0.666065658,963.0907536
-0.740823419,963.4839667
-0.788023247,963.8771799
-0.809697522,964.270393
-0.819027259,964.6636062
-0.828855247,965.0568193
-0.839219796,965.4500324
-0.849157181,965.8432456
-0.863916712,966.2364587
-0.883364241,966.6296719
-0.904654635,967.022885
-0.92349183,967.4160981
-0.932791458,967.8093113
-0.927248665,968.2025244
-0.919498175,968.5957376
-0.918993776,968.9889507
-0.911088233,969.3821639
-0.888404762,969.775377
-0.85581501,970.1685901
-0.81047455,970.5618033
-0.74176852,970.9550164
-0.646273208,971.3482296
-0.527204762,971.7414427
-0.389339273,972.1346558
-0.236176378,972.527869
-0.067084114,972.9210821
0.121163984,973.3142953
0.317706407,973.7075084
0.500569869,974.1007215
0.660976723,974.4939347
0.800227393,974.8871478
0.918382175,975.280361
0.98938368,975.6735741
0.994673927,976.0667873
0.951774632,976.4600004
0.890029373,976.8532135
0.834094106,977.2464267
0.78617045,977.6396398
0.736965113,978.032853
0.683419201,978.4260661
0.622931949,978.8192792
0.54801074,979.2124924
0.455370315,979.6057055
0.346902144,979.9989187
0.226575773,980.3921318
0.098776975,980.7853449
-0.03207485,981.1785581
-0.161441621,981.5717712
-0.286340522,981.9649844
-0.404977712,982.3581975
-0.517770466,982.7514107
-0.632337957,983.1446238
-0.763748511,983.5378369
-0.89555223,983.9310501
-0.994720334,984.3242632
-1.050202354,984.7174764
-1.069978916,985.1106895
-1.074371185,985.5039026
-1.083000191,985.8971158
-1.09218159,986.2903289
-1.082914147,986.6835421
-1.03384213,987.0767552
-0.927684319,987.4699683
-0.803838162,987.8631815
-0.686058486,988.2563946
-0.581332822,988.6496078
-0.492674531,989.0428209
-0.421991675,989.4360341
-0.371528687,989.8292472
-0.342974803,990.2224603
-0.3397109,990.6156735
-0.368936768,991.0088866
-0.429341738,991.4020998
-0.506507936,991.7953129
-0.590106398,992.188526
-0.67739605,992.5817392
-0.757430247,992.9749523
-0.812238884,993.3681655
-0.827193829,993.7613786
-0.781794601,994.1545917
-0.667372665,994.5478049
-0.489107148,994.941018
-0.268632454,995.3342312
-0.054434231,995.7274443
0.142658794,996.1206575
0.310141448,996.5138706
0.436168901,996.9070837
0.513677549,997.3002969
0.536988615,997.69351
0.499232416,998.0867232
0.404519876,998.4799363
0.288577391,998.8731494
0.185595606,999.2663626
0.109499636,999.6595757
0.05789622,1000.052789
0.032539136,1000.446002
0.048740636,1000.839215
0.088867323,1001.232428
0.117467005,1001.625641
0.1323403,1002.018855
0.137680935,1002.412068
0.135791612,1002.805281
0.124575915,1003.198494
0.094178002,1003.591707
0.029456578,1003.98492
-0.074608309,1004.378133
-0.212005823,1004.771347
-0.374251042,1005.16456
-0.559290017,1005.557773
-0.767395599,1005.950986
-0.954039244,1006.344199
-1.072679581,1006.737412
-1.118617544,1007.130625
-1.099728764,1007.523839
-1.016356149,1007.917052
-0.868251748,1008.310265
-0.66965957,1008.703478
-0.463046537,1009.096691
-0.27369548,1009.489904
-0.101019279,1009.883117
0.047252082,1010.276331
0.161977187,1010.669544
0.235230559,1011.062757
0.266569732,1011.45597
0.267182913,1011.849183
0.248731461,1012.242396
0.217604015,1012.635609
0.177526292,1013.028823
0.133881741,1013.422036
0.099613731,1013.815249
0.082160115,1014.208462
0.072038619,1014.601675
0.067252407,1014.994888
0.072332624,1015.388101
0.088720757,1015.781315
0.107405666,1016.174528
0.117281084,1016.567741
0.104573818,1016.960954
0.060348777,1017.354167
-0.01789107,1017.74738
-0.129131133,1018.140593
-0.269178077,1018.533806
-0.428895699,1018.92702
-0.593301841,1019.320233
-0.749823145,1019.713446
-0.891903216,1020.106659
-1.000079668,1020.499872
-1.052277726,1020.893085
-1.039905969,1021.286298
-0.974087241,1021.679512
-0.878375221,1022.072725
-0.749854013,1022.465938
-0.589583999,1022.859151
-0.414610244,1023.252364
-0.244254008,1023.645577
-0.091346937,1024.03879
0.046206172,1024.432004
0.175642524,1024.825217
0.304272725,1025.21843
0.433214847,1025.611643
0.555445233,1026.004856
0.656647271,1026.398069
0.717487674,1026.791282
0.718913721,1027.184496
0.652657215,1027.577709
0.53363565,1027.970922
0.395094794,1028.364135
0.260798594,1028.757348
0.143493928,1029.150561
0.053944209,1029.543774
-0.001584134,1029.936988
-0.032274477,1030.330201
-0.062405769,1030.723414
-0.108103167,1031.116627
-0.168973935,1031.50984
-0.239315191,1031.903053
-0.316040428,1032.296266
-0.359545184,1032.68948
-0.332098431,1033.082693
-0.245425622,1033.475906
-0.143138736,1033.869119
-0.064279444,1034.262332
-0.028684938,1034.655545
-0.042079164,1035.048758
-0.097808113,1035.441972
-0.180805458,1035.835185
-0.274842042,1036.228398
-0.367204282,1036.621611
-0.450017944,1037.014824
-0.521241289,1037.408037
-0.586754164,1037.80125
-0.656285051,1038.194464
-0.7335858,1038.587677
-0.817811682,1038.98089
-0.905395338,1039.374103
-0.989845464,1039.767316
-1.056732179,1040.160529
-1.071908959,1040.553742
-1.038641865,1040.946956
-0.997080895,1041.340169
-0.9743522,1041.733382
-0.968472246,1042.126595
-0.966755907,1042.519808
-0.962151637,1042.913021
-0.951601714,1043.306234
-0.934707572,1043.699448
-0.915024403,1044.092661
-0.900869926,1044.485874
-0.897469235,1044.879087
-0.904112773,1045.2723
-0.917212555,1045.665513
-0.923675844,1046.058726
-0.907435155,1046.45194
-0.862285676,1046.845153
-0.786170711,1047.238366
-0.680262769,1047.631579
-0.545841923,1048.024792
-0.378864401,1048.418005
-0.190683717,1048.811218
-0.004051815,1049.204432
0.174918457,1049.597645
0.346476458,1049.990858
0.49090597,1050.384071
0.596256852,1050.777284
0.656759351,1051.170497
0.667077299,1051.56371
0.622029958,1051.956924
0.520190253,1052.350137
0.369632812,1052.74335
0.183528537,1053.136563
-0.023091606,1053.529776
-0.228824743,1053.922989
-0.415638551,1054.316202
-0.579123853,1054.709415
-0.717391886,1055.102629
-0.826101114,1055.495842
-0.901443951,1055.889055
-0.943397158,1056.282268
-0.958891579,1056.675481
-0.943557107,1057.068694
-0.891905835,1057.461907
-0.825235028,1057.855121
-0.772008658,1058.248334
-0.732139891,1058.641547
-0.702437683,1059.03476
-0.682148432,1059.427973
-0.671047803,1059.821186
-0.66943381,1060.214399
-0.678163407,1060.607613
-0.69877466,1061.000826
-0.734665174,1061.394039
-0.790498246,1061.787252
-0.857982861,1062.180465
-0.919764752,1062.573678
-0.963274803,1062.966891
-0.981366166,1063.360105
-0.964702161,1063.753318
-0.89822511,1064.146531
-0.773940084,1064.539744
-0.599974516,1064.932957
-0.403095137,1065.32617
-0.211195171,1065.719383
-0.037298208,1066.112597
0.113613969,1066.50581
0.237201153,1066.899023
0.327281704,1067.292236
0.37779865,1067.685449
0.384444355,1068.078662
0.344391461,1068.471875
0.256196278,1068.865089
0.121297508,1069.258302
-0.050126541,1069.651515
-0.23262278,1070.044728
-0.405154803,1070.437941
-0.563011122,1070.831154
-0.701158258,1071.224367
-0.810151348,1071.617581
-0.885981412,1072.010794
-0.936098874,1072.404007
-0.967937138,1072.79722
-0.988460076,1073.190433
-1.006262349,1073.583646
-1.022069786,1073.976859
-1.014720489,1074.370073
-0.967004552,1074.763286
-0.890999313,1075.156499
-0.806722572,1075.549712
-0.725526658,1075.942925
-0.65335355,1076.336138
-0.593733467,1076.729351
-0.548660525,1077.122565
-0.5187349,1077.515778
-0.503636448,1077.908991
-0.503590243,1078.302204
-0.519974554,1078.695417
-0.552661608,1079.08863
-0.600738976,1079.481843
-0.664811158,1079.875057
-0.746668432,1080.26827
-0.836613634,1080.661483
-0.911709616,1081.054696
-0.9640856,1081.447909
-0.989250863,1081.841122
-0.977314439,1082.234335
-0.939901787,1082.627549
-0.904037867,1083.020762
-0.881600809,1083.413975
-0.872174587,1083.807188
-0.874297406,1084.200401
-0.882518993,1084.593614
-0.886258656,1084.986827
-0.874695896,1085.380041
-0.840891418,1085.773254
-0.787334663,1086.166467
-0.727416847,1086.55968
-0.673763822,1086.952893
-0.633545341,1087.346106
-0.610677124,1087.739319
-0.604804023,1088.132532
-0.597714752,1088.525746
-0.556851769,1088.918959
-0.481230128,1089.312172
-0.389025568,1089.705385
-0.299077301,1090.098598
-0.227801096,1090.491811
-0.185810924,1090.885024
-0.177564287,1091.278238
-0.20081549,1091.671451
-0.245125074,1092.064664
-0.295879994,1092.457877
-0.342705071,1092.85109
-0.38429743,1093.244303
-0.42760866,1093.637516
-0.485970515,1094.03073
-0.569073059,1094.423943
-0.667619847,1094.817156
-0.760771379,1095.210369
-0.833382275,1095.603582
-0.880598886,1095.996795
-0.893221857,1096.390008
-0.860452208,1096.783222
-0.799348071,1097.176435
-0.739043371,1097.569648
-0.697379305,1097.962861
-0.680680081,1098.356074
-0.687590376,1098.749287
-0.70533237,1099.1425
-0.711575171,1099.535714
-0.696728616,1099.928927
-0.675920712,1100.32214
-0.663178059,1100.715353
-0.663656727,1101.108566
-0.676930598,1101.501779
-0.698460956,1101.894992
-0.719442589,1102.288206
-0.729708234,1102.681419
-0.729167535,1103.074632
-0.729808768,1103.467845
-0.733095799,1103.861058
-0.727375192,1104.254271
-0.703492045,1104.647484
-0.658333192,1105.040698
-0.59267876,1105.433911
-0.51428691,1105.827124
-0.437470914,1106.220337
-0.362671613,1106.61355
-0.273431978,1107.006763
-0.160178701,1107.399976
-0.035256943,1107.79319
0.085204922,1108.186403
0.207970552,1108.579616
0.323499197,1108.972829
0.40183053,1109.366042
0.435612663,1109.759255
0.438797344,1110.152468
0.426071088,1110.545682
0.406301445,1110.938895
0.392114901,1111.332108
0.40178778,1111.725321
0.440494315,1112.118534
0.501035568,1112.511747
0.576839908,1112.90496
0.665208676,1113.298174
0.761252624,1113.691387
0.835999592,1114.0846
0.871392318,1114.477813
0.864401537,1114.871026
0.821557997,1115.264239
0.768394458,1115.657452
0.721116899,1116.050666
0.680450185,1116.443879
0.62738475,1116.837092
0.554865521,1117.230305
0.487468158,1117.623518
0.446003148,1118.016731
0.434471857,1118.409944
0.450504852,1118.803158
0.489098468,1119.196371
0.532996219,1119.589584
0.562904775,1119.982797
0.572953134,1120.37601
0.576745136,1120.769223
0.58724544,1121.162436
0.598345071,1121.555649
0.585933668,1121.948863
0.551788518,1122.342076
0.507440655,1122.735289
0.452649625,1123.128502
0.39492878,1123.521715
0.329730902,1123.914928
0.25404065,1124.308141
0.173922146,1124.701355
0.092530344,1125.094568
0.009960478,1125.487781
-0.07207863,1125.880994
-0.152829081,1126.274207
-0.236014496,1126.66742
-0.333188449,1127.060633
-0.458330881,1127.453847
-0.61047701,1127.84706
-0.772065524,1128.240273
-0.915817611,1128.633486
-1.016088432,1129.026699
-1.052321319,1129.419912
-1.012453468,1129.813125
-0.917127444,1130.206339
-0.808031975,1130.599552
-0.715256836,1130.992765
-0.639465327,1131.385978
-0.576952244,1131.779191
-0.528897685,1132.172404
-0.500003953,1132.565617
-0.482336349,1132.958831
-0.453730733,1133.352044
-0.406213405,1133.745257
-0.342178614,1134.13847
-0.267414543,1134.531683
-0.188136591,1134.924896
-0.108945082,1135.318109
-0.029342045,1135.711323
0.063186664,1136.104536
0.192829147,1136.497749
0.35789128,1136.890962
0.520585885,1137.284175
0.643305872,1137.677388
0.692447838,1138.070601
0.671406616,1138.463815
0.606413981,1138.857028
0.513768848,1139.250241
0.403038783,1139.643454
0.283201014,1140.036667
0.165922855,1140.42988
0.066254311,1140.823093
-0.015495388,1141.216307
-0.094077191,1141.60952
-0.173910005,1142.002733
-0.252682805,1142.395946
-0.325700368,1142.789159
-0.387615673,1143.182372
-0.435956129,1143.575585
-0.48363211,1143.968799
-0.553701872,1144.362012
-0.632215794,1144.755225
-0.711392391,1145.148438
-0.775963868,1145.541651
-0.801202959,1145.934864
-0.755802885,1146.328077
-0.658578262,1146.721291
-0.53795684,1147.114504
-0.40807941,1147.507717
-0.280852203,1147.90093
-0.171510055,1148.294143
-0.090634519,1148.687356
-0.029314876,1149.080569
0.027326988,1149.473783
0.084727118,1149.866996
0.141171227,1150.260209
0.192176739,1150.653422
0.233074019,1151.046635
0.261780769,1151.439848
0.284966115,1151.833061
0.331496166,1152.226275
0.434292366,1152.619488
0.555119349,1153.012701
0.657865577,1153.405914
0.733536843,1153.799127
0.771195653,1154.19234
0.740527291,1154.585553
0.641849454,1154.978766
0.481831318,1155.37198
0.265766511,1155.765193
0.013799416,1156.158406
-0.224486929,1156.551619
-0.408176296,1156.944832
-0.530259315,1157.338045
-0.594437184,1157.731258
-0.602403754,1158.124472
-0.554169569,1158.517685
-0.45019265,1158.910898
-0.292915297,1159.304111
-0.088441909,1159.697324
0.148137536,1160.090537
0.389143582,1160.48375
0.609639015,1160.876964
0.793674462,1161.270177
0.931979917,1161.66339
1.01639114,1162.056603
1.038443257,1162.449816
0.991056813,1162.843029
0.872993605,1163.236242
0.696730368,1163.629456
0.486268085,1164.022669
0.266703945,1164.415882
0.041865664,1164.809095
-0.179952823,1165.202308
-0.375444828,1165.595521
-0.52697608,1165.988734
-0.625428628,1166.381948
-0.666775947,1166.775161
-0.649297502,1167.168374
-0.572285351,1167.561587
-0.436540579,1167.9548
-0.24125224,1168.348013
0.007639942,1168.741226
0.258506038,1169.13444
0.473648207,1169.527653
0.640422015,1169.920866
0.751372767,1170.314079
0.799970527,1170.707292
0.781689396,1171.100505
0.695942169,1171.493718
0.547686371,1171.886932
0.348916571,1172.280145
0.119604358,1172.673358
-0.11857187,1173.066571
-0.355254779,1173.459784
-0.574334445,1173.852997
-0.750105087,1174.24621
-0.868020673,1174.639424
-0.921723961,1175.032637
-0.907702089,1175.42585
-0.823413694,1175.819063
-0.670336652,1176.212276
-0.469529782,1176.605489
-0.261526602,1176.998702
-0.046368086,1177.391916
0.172942078,1177.785129
0.373245586,1178.178342
0.536409918,1178.571555
0.65562315,1178.964768
0.738128755,1179.357981
0.795184967,1179.751194
0.832549103,1180.144408
0.85494968,1180.537621
0.867113915,1180.930834
0.868014426,1181.324047
0.856119318,1181.71726
0.82565221,1182.110473
0.766113412,1182.503686
0.676639764,1182.8969
0.562697815,1183.290113
0.431297435,1183.683326
0.288689662,1184.076539
0.139153567,1184.469752
-0.0161683,1184.862965
-0.181633129,1185.256178
-0.363313235,1185.649392
-0.542619972,1186.042605
-0.692406995,1186.435818
-0.804661044,1186.829031
-0.871650993,1187.222244
-0.889542187,1187.615457
-0.860615237,1188.00867
-0.789624802,1188.401883
-0.66352316,1188.795097
-0.527937534,1189.18831
-0.39225919,1189.581523
-0.265879393,1189.974736
-0.158189407,1190.367949
-0.078580498,1190.761162
-0.03644393,1191.154375
-0.041170969,1191.547589
-0.102152879,1191.940802
-0.228780926,1192.334015
